2.779655933380126953e+00	2.710365056991577148e+00	2.921582758426666260e-01	2.269386649131774902e-01	2.755238056182861328e+00	3.166122436523437500e-01	5.435540676116943359e+00	2.714993953704833984e-01	3.434929549694061279e-01	3.899596631526947021e-01
3.063698768615722656e+00	2.984488487243652344e+00	2.462901771068572998e-01	1.720755994319915771e-01	3.034654617309570312e+00	2.736513316631317139e-01	5.980998039245605469e+00	2.222712039947509766e-01	3.037155866622924805e-01	3.541366755962371826e-01
3.720966577529907227e-01	3.427206575870513916e-01	3.897318363189697266e+00	3.868958950042724609e+00	3.981188535690307617e-01	7.609210968017578125e+00	3.441787362098693848e-01	3.902486562728881836e+00	3.866061210632324219e+00	3.901127815246582031e+00
2.711983680725097656e+00	2.643920898437500000e+00	2.254917919635772705e-01	1.602576076984405518e-01	5.354085922241210938e+00	2.497948110103607178e-01	2.662889719009399414e+00	2.044009566307067871e-01	2.764544486999511719e-01	3.211523294448852539e-01
5.649514675140380859e+00	2.757199287414550781e+00	2.209115028381347656e-01	1.513487100601196289e-01	2.805744647979736328e+00	2.456119060516357422e-01	2.778774738311767578e+00	1.983518898487091064e-01	2.737273871898651123e-01	3.206010162830352783e-01
3.522117137908935547e-01	3.207129538059234619e-01	3.877886295318603516e+00	3.848871231079101562e+00	3.766428232192993164e-01	3.836054801940917969e+00	3.223271965980529785e-01	7.639243125915527344e+00	3.846027135848999023e+00	3.880792617797851562e+00
2.918514013290405273e+00	2.846269845962524414e+00	2.516258955001831055e-01	1.823405623435974121e-01	5.760477066040039062e+00	2.783318161964416504e-01	2.866793632507324219e+00	2.292579859495162964e-01	3.065793216228485107e-01	3.545698821544647217e-01
4.967492580413818359e+00	2.422557830810546875e+00	2.630699872970581055e-01	2.022666186094284058e-01	2.465807914733886719e+00	2.836494743824005127e-01	2.441340923309326172e+00	2.437991350889205933e-01	3.085088729858398438e-01	3.505601584911346436e-01
2.844259262084960938e+00	5.503461837768554688e+00	2.470289319753646851e-01	1.793245673179626465e-01	2.818790435791015625e+00	2.727442383766174316e-01	2.792969226837158203e+00	2.252162247896194458e-01	3.003601729869842529e-01	3.472512960433959961e-01
3.743150830268859863e-01	3.455684781074523926e-01	3.876561880111694336e+00	7.558363437652587891e+00	4.003751873970031738e-01	3.835666418075561523e+00	3.467842638492584229e-01	3.881930351257324219e+00	3.845346689224243164e+00	3.880312442779541016e+00
2.927656888961791992e+00	5.674184799194335938e+00	2.616172134876251221e-01	1.926611810922622681e-01	2.902897119522094727e+00	2.884078919887542725e-01	2.876821041107177734e+00	2.394050657749176025e-01	3.166224658489227295e-01	3.648674190044403076e-01
3.515478968620300293e-01	3.211794495582580566e-01	3.816256523132324219e+00	7.436017513275146484e+00	3.759629726409912109e-01	3.775226593017578125e+00	3.226498663425445557e-01	3.821436882019042969e+00	3.784976482391357422e+00	3.819363117218017578e+00
2.671202182769775391e+00	2.607250213623046875e+00	2.386257797479629517e-01	1.757885515689849854e-01	5.278036117553710938e+00	2.631854414939880371e-01	2.625308513641357422e+00	2.183784842491149902e-01	2.888814210891723633e-01	3.328482806682586670e-01
3.561548888683319092e-01	3.262451589107513428e-01	3.823068857192993164e+00	3.795348405838012695e+00	3.809241652488708496e-01	3.782260417938232422e+00	3.276877999305725098e-01	7.539848327636718750e+00	3.792116165161132812e+00	3.826601505279541016e+00
3.249333202838897705e-01	2.958968281745910645e-01	7.047985076904296875e+00	3.546099662780761719e+00	3.473333120346069336e-01	3.534036159515380859e+00	2.973578572273254395e-01	3.577333211898803711e+00	3.543140888214111328e+00	3.575360298156738281e+00
3.445241749286651611e-01	3.142151832580566406e-01	3.767870903015136719e+00	3.740230321884155273e+00	3.684158921241760254e-01	3.727345228195190430e+00	3.157289326190948486e-01	7.427442550659179688e+00	3.737050771713256836e+00	3.770971536636352539e+00
2.878894090652465820e+00	5.582579612731933594e+00	2.701511383056640625e-01	2.031323760747909546e-01	2.855297803878784180e+00	2.965421080589294434e-01	2.829975843429565430e+00	2.486486434936523438e-01	3.240890800952911377e-01	3.716757297515869141e-01
3.470487296581268311e-01	3.213662505149841309e-01	6.998786449432373047e+00	3.515778541564941406e+00	3.709192276000976562e-01	3.503454923629760742e+00	3.222734034061431885e-01	3.546108961105346680e+00	3.512281417846679688e+00	3.544654369354248047e+00
2.951088905334472656e+00	5.724168300628662109e+00	2.774337828159332275e-01	2.088341116905212402e-01	2.927096366882324219e+00	3.045773208141326904e-01	2.901240587234497070e+00	2.554206848144531250e-01	3.327596187591552734e-01	3.814983069896697998e-01
2.905395984649658203e+00	5.639103412628173828e+00	2.663961648941040039e-01	1.984774321317672729e-01	2.881982326507568359e+00	2.930847108364105225e-01	2.856469154357910156e+00	2.445600330829620361e-01	3.210618495941162109e-01	3.689499199390411377e-01
3.483679592609405518e-01	3.180002272129058838e-01	3.796034336090087891e+00	3.767948627471923828e+00	3.725952208042144775e-01	3.755288600921630859e+00	3.195483386516571045e-01	7.478980541229248047e+00	3.764959335327148438e+00	3.799052476882934570e+00
2.986085176467895508e+00	2.909919261932373047e+00	2.494572997093200684e-01	1.778960227966308594e-01	5.889033794403076172e+00	2.765568792819976807e-01	2.931593418121337891e+00	2.263316661119461060e-01	3.056162893772125244e-01	3.547449707984924316e-01
1.191249489784240723e+00	1.155532240867614746e+00	2.191760540008544922e+00	1.411196827888488770e+00	1.190712451934814453e+00	1.438735961914062500e+00	1.163056135177612305e+00	1.438539266586303711e+00	1.451853275299072266e+00	1.482296228408813477e+00
3.600664138793945312e-01	3.262612819671630859e-01	4.050984859466552734e+00	7.880862712860107422e+00	3.850261270999908447e-01	4.006769180297851562e+00	3.279745578765869141e-01	4.056206703186035156e+00	4.017368316650390625e+00	4.053662300109863281e+00
3.851017057895660400e-01	3.567365407943725586e-01	3.925311088562011719e+00	3.897084712982177734e+00	4.119721651077270508e-01	7.668262958526611328e+00	3.579508960247039795e-01	3.930581808090209961e+00	3.893981456756591797e+00	3.929402828216552734e+00
2.831084728240966797e+00	5.476339817047119141e+00	2.417647987604141235e-01	1.742845475673675537e-01	2.805938959121704102e+00	2.675465941429138184e-01	2.780257225036621094e+00	2.199770659208297729e-01	2.949625849723815918e-01	3.415630161762237549e-01
3.591355979442596436e-01	3.267032206058502197e-01	7.827934741973876953e+00	3.943296432495117188e+00	3.841882944107055664e-01	3.930392026901245117e+00	3.284363448619842529e-01	3.978206634521484375e+00	3.940606355667114258e+00	3.976145505905151367e+00
3.160543441772460938e+00	3.077637672424316406e+00	2.532750070095062256e-01	1.767750084400177002e-01	6.227588653564453125e+00	2.817105352878570557e-01	3.101069450378417969e+00	2.285024225711822510e-01	3.126946389675140381e-01	3.646412193775177002e-01
2.875413656234741211e+00	2.804878950119018555e+00	2.469965964555740356e-01	1.786681115627288818e-01	5.676288604736328125e+00	2.733362615108489990e-01	2.824813365936279297e+00	2.249473035335540771e-01	3.011806905269622803e-01	3.484506607055664062e-01
2.993780374526977539e+00	2.921327352523803711e+00	2.722055017948150635e-01	2.019530683755874634e-01	2.968257904052734375e+00	2.994893491268157959e-01	5.859439849853515625e+00	2.496149092912673950e-01	3.282566368579864502e-01	3.776621818542480469e-01
3.655440509319305420e-01	3.332850635051727295e-01	4.003496170043945312e+00	7.797084331512451172e+00	3.910276293754577637e-01	3.960487127304077148e+00	3.349733948707580566e-01	4.008914470672607422e+00	3.970766544342041016e+00	4.006669521331787109e+00
3.876718878746032715e-01	3.593663871288299561e-01	3.938921689987182617e+00	3.910468578338623047e+00	4.148128032684326172e-01	7.692892074584960938e+00	3.606235682964324951e-01	3.944238185882568359e+00	3.907740354537963867e+00	3.943189620971679688e+00
3.438399434089660645e-01	3.145884275436401367e-01	3.707250833511352539e+00	3.680372953414916992e+00	3.676139712333679199e-01	7.242912769317626953e+00	3.159720003604888916e-01	3.712573528289794922e+00	3.676922798156738281e+00	3.710494041442871094e+00
2.701831102371215820e+00	2.630574464797973633e+00	2.214794754981994629e-01	1.559243202209472656e-01	2.675379753112792969e+00	2.450896352529525757e-01	5.271581649780273438e+00	2.002921402454376221e-01	2.717237472534179688e-01	3.164446353912353516e-01
5.654487609863281250e+00	2.763152837753295898e+00	2.407377809286117554e-01	1.725740879774093628e-01	2.810093641281127930e+00	2.659275829792022705e-01	2.783783674240112305e+00	2.187302857637405396e-01	2.935405075550079346e-01	3.404942154884338379e-01
3.020299911499023438e+00	2.945741176605224609e+00	2.587357461452484131e-01	1.868521124124526978e-01	5.963644027709960938e+00	2.862511277198791504e-01	2.966991424560546875e+00	2.355252504348754883e-01	3.156606256961822510e-01	3.653525710105895996e-01
3.054079771041870117e+00	5.921724319458007812e+00	2.715333402156829834e-01	1.998293101787567139e-01	3.029104709625244141e+00	2.998895347118377686e-01	3.002244949340820312e+00	2.484332919120788574e-01	3.292744159698486328e-01	3.793940246105194092e-01
3.649977147579193115e-01	3.362937271595001221e-01	3.818147659301757812e+00	3.790358543395996094e+00	3.905478715896606445e-01	3.778081893920898438e+00	3.377368152141571045e-01	3.823283672332763672e+00	3.787600040435791016e+00	7.534410953521728516e+00
3.659350872039794922e-01	3.357400596141815186e-01	3.896675825119018555e+00	3.868048191070556641e+00	3.914099931716918945e-01	7.606369018554687500e+00	3.372476696968078613e-01	3.901848316192626953e+00	3.865113735198974609e+00	3.900130271911621094e+00
3.576269745826721191e-01	3.255298435688018799e-01	3.942467689514160156e+00	3.913135528564453125e+00	3.823128342628479004e-01	3.899671077728271484e+00	3.270987570285797119e-01	7.771985054016113281e+00	3.909946918487548828e+00	3.945433139801025391e+00
3.737733364105224609e-01	3.435012400150299072e-01	3.953280925750732422e+00	3.923906564712524414e+00	3.998715877532958984e-01	3.911327838897705078e+00	3.449093699455261230e-01	3.958113670349121094e+00	7.734614849090576172e+00	3.956646919250488281e+00
3.431038856506347656e-01	3.143029808998107910e-01	3.674333572387695312e+00	3.647371292114257812e+00	3.667623698711395264e-01	3.634948253631591797e+00	3.156982362270355225e-01	3.679321050643920898e+00	3.644220352172851562e+00	7.257621765136718750e+00
3.806589841842651367e-01	3.524447083473205566e-01	3.890502452850341797e+00	7.581918239593505859e+00	4.072516858577728271e-01	3.849800586700439453e+00	3.536040186882019043e-01	3.895678520202636719e+00	3.859452962875366211e+00	3.894496440887451172e+00
3.714118301868438721e-01	3.411635160446166992e-01	3.939970016479492188e+00	3.911417007446289062e+00	3.974599242210388184e-01	3.898378610610961914e+00	3.427258729934692383e-01	7.759825229644775391e+00	3.908181667327880859e+00	3.943499088287353516e+00
3.151673793792724609e+00	3.071527957916259766e+00	2.553809285163879395e-01	1.793909072875976562e-01	6.217505455017089844e+00	2.839238941669464111e-01	3.094163894653320312e+00	2.307801991701126099e-01	3.148630261421203613e-01	3.666045665740966797e-01
3.010292053222656250e+00	2.933303833007812500e+00	2.512016594409942627e-01	1.790005266666412354e-01	2.982342481613159180e+00	2.783467173576354980e-01	5.878209114074707031e+00	2.278731763362884521e-01	3.076208829879760742e-01	3.571763634681701660e-01
2.696015834808349609e+00	2.627179861068725586e+00	2.180873453617095947e-01	1.527299284934997559e-01	5.320741653442382812e+00	2.420469969511032104e-01	2.646101713180541992e+00	1.969205290079116821e-01	2.686457335948944092e-01	3.130946159362792969e-01
3.798161745071411133e-01	3.497600555419921875e-01	3.983137845993041992e+00	7.755764007568359375e+00	4.064259231090545654e-01	3.941171646118164062e+00	3.512222766876220703e-01	3.988289117813110352e+00	3.951042652130126953e+00	3.986777782440185547e+00
5.160443305969238281e+00	2.518034219741821289e+00	2.114613652229309082e-01	1.482281386852264404e-01	2.562181472778320312e+00	2.336742728948593140e-01	2.537524938583374023e+00	1.910238862037658691e-01	2.594008743762969971e-01	3.024705946445465088e-01
3.616931438446044922e-01	3.299115002155303955e-01	3.950597047805786133e+00	3.921482563018798828e+00	3.865968286991119385e-01	3.907742023468017578e+00	3.313824236392974854e-01	7.791376113891601562e+00	3.918092727661132812e+00	3.953729152679443359e+00
5.898374557495117188e+00	2.877911329269409180e+00	2.228478938341140747e-01	1.496918350458145142e-01	2.929195404052734375e+00	2.485776990652084351e-01	2.900839805603027344e+00	1.990799605846405029e-01	2.781025469303131104e-01	3.269839584827423096e-01
3.592182397842407227e-01	3.276484012603759766e-01	7.741884708404541016e+00	3.895745515823364258e+00	3.841215372085571289e-01	3.882410287857055664e+00	3.292540311813354492e-01	3.930061817169189453e+00	3.892524719238281250e+00	3.927857398986816406e+00
3.773192167282104492e-01	3.503986597061157227e-01	3.802574157714843750e+00	3.775123119354248047e+00	4.036762118339538574e-01	3.763050317764282227e+00	3.514523506164550781e-01	3.807561874389648438e+00	3.772369623184204102e+00	7.504895210266113281e+00
2.925485849380493164e+00	5.677215576171875000e+00	2.785385847091674805e-01	2.108403593301773071e-01	2.902328968048095703e+00	3.056024610996246338e-01	2.876907348632812500e+00	2.568358480930328369e-01	3.334679901599884033e-01	3.817674517631530762e-01
3.486088514328002930e-01	3.183901011943817139e-01	3.789247035980224609e+00	3.761236429214477539e+00	3.727698922157287598e-01	3.748474597930908203e+00	3.198853135108947754e-01	7.469779014587402344e+00	3.758217811584472656e+00	3.792340040206909180e+00
3.624103367328643799e-01	3.342049717903137207e-01	3.779349803924560547e+00	7.366894721984863281e+00	3.875951170921325684e-01	3.739306926727294922e+00	3.352956473827362061e-01	3.784496784210205078e+00	3.748833656311035156e+00	3.783031463623046875e+00
3.445197343826293945e-01	3.118678629398345947e-01	7.663259029388427734e+00	3.857741355895996094e+00	3.682684004306793213e-01	3.844486236572265625e+00	3.135144412517547607e-01	3.892222881317138672e+00	3.854735612869262695e+00	3.889646768569946289e+00
4.038979411125183105e-01	3.798037171363830566e-01	3.670112371444702148e+00	3.644150972366333008e+00	4.304060637950897217e-01	3.632848501205444336e+00	3.804222047328948975e-01	3.675374984741210938e+00	3.642066001892089844e+00	7.259370803833007812e+00
3.713499605655670166e-01	3.388222157955169678e-01	4.056150436401367188e+00	4.025552749633789062e+00	3.972342908382415771e-01	4.012656211853027344e+00	3.405081331729888916e-01	7.986450672149658203e+00	4.023189544677734375e+00	4.059463977813720703e+00
3.498483300209045410e-01	3.213807940483093262e-01	3.700019359588623047e+00	3.673218488693237305e+00	3.740985095500946045e-01	3.660684823989868164e+00	3.228117823600769043e-01	7.300928592681884766e+00	3.669988632202148438e+00	3.703428268432617188e+00
2.964904308319091797e+00	2.889895200729370117e+00	2.519479990005493164e-01	1.811034977436065674e-01	2.937917709350585938e+00	2.787485718727111816e-01	5.792913436889648438e+00	2.290746569633483887e-01	3.075358867645263672e-01	3.563900887966156006e-01
3.491221368312835693e-01	3.171490728855133057e-01	7.656082630157470703e+00	3.854633331298828125e+00	3.733591437339782715e-01	3.841845035552978516e+00	3.188214004039764404e-01	3.888803482055664062e+00	3.851828575134277344e+00	3.886658906936645508e+00
3.549181222915649414e-01	3.263568282127380371e-01	3.739766597747802734e+00	3.712555170059204102e+00	3.796185851097106934e-01	3.700171709060668945e+00	3.278094232082366943e-01	7.373535633087158203e+00	3.709454298019409180e+00	3.743119239807128906e+00
3.608157038688659668e-01	3.291838169097900391e-01	3.945504188537597656e+00	3.915949344635009766e+00	3.857676684856414795e-01	3.902924060821533203e+00	3.306253552436828613e-01	3.951020956039428711e+00	7.725971698760986328e+00	3.948868751525878906e+00
3.109772682189941406e+00	3.032253980636596680e+00	2.646586000919342041e-01	1.905913203954696655e-01	6.137423515319824219e+00	2.930450439453125000e-01	3.054209947586059570e+00	2.407409548759460449e-01	3.232123851776123047e-01	3.743289709091186523e-01
3.537268042564392090e-01	3.229925632476806641e-01	3.851363658905029297e+00	3.822852849960327148e+00	3.783449232578277588e-01	3.810041427612304688e+00	3.245353400707244873e-01	7.587248325347900391e+00	3.819825172424316406e+00	3.854429006576538086e+00
3.567950129508972168e-01	3.239810764789581299e-01	3.972709655761718750e+00	7.737710475921630859e+00	3.814798891544342041e-01	3.929560661315917969e+00	3.255954384803771973e-01	3.978185653686523438e+00	3.940001010894775391e+00	3.975711345672607422e+00
2.861395359039306641e+00	2.789543390274047852e+00	2.511793076992034912e-01	1.832581907510757446e-01	2.835622072219848633e+00	2.770450115203857422e-01	5.589478015899658203e+00	2.293007969856262207e-01	3.046344220638275146e-01	3.519006967544555664e-01
3.059777259826660156e+00	5.932022094726562500e+00	2.773853242397308350e-01	2.058540433645248413e-01	3.034570217132568359e+00	3.057598471641540527e-01	3.007671356201171875e+00	2.543808519840240479e-01	3.350266516208648682e-01	3.853148818016052246e-01
3.586754798889160156e-01	3.288777768611907959e-01	3.833703756332397461e+00	7.471486568450927734e+00	3.834829628467559814e-01	3.792603492736816406e+00	3.301109969615936279e-01	3.838938236236572266e+00	3.802467346191406250e+00	3.837118148803710938e+00
2.938074111938476562e+00	2.865196943283081055e+00	2.611082196235656738e-01	1.916358917951583862e-01	2.912050247192382812e+00	2.876556515693664551e-01	5.745078563690185547e+00	2.387441694736480713e-01	3.160122036933898926e-01	3.645341992378234863e-01
3.732168674468994141e-01	3.490266203880310059e-01	3.622179985046386719e+00	3.596652030944824219e+00	3.989205956459045410e-01	3.584820508956909180e+00	3.494783639907836914e-01	3.627454757690429688e+00	3.593872547149658203e+00	7.163425922393798828e+00
3.750964105129241943e-01	3.456337153911590576e-01	3.922102451324462891e+00	7.641783237457275391e+00	4.012880921363830566e-01	3.880651712417602539e+00	3.469929397106170654e-01	3.927425146102905273e+00	3.890549659729003906e+00	3.925861358642578125e+00
3.075379133224487305e+00	5.957424163818359375e+00	2.749663293361663818e-01	2.026859968900680542e-01	3.049605369567871094e+00	3.033362030982971191e-01	3.022346496582031250e+00	2.517092227935791016e-01	3.329055607318878174e-01	3.834966719150543213e-01
3.012137413024902344e+00	2.932222127914428711e+00	2.310796529054641724e-01	1.573545634746551514e-01	5.933166027069091797e+00	2.579028904438018799e-01	2.954484701156616211e+00	2.071571201086044312e-01	2.877163887023925781e-01	3.372143208980560303e-01
2.289771556854248047e+00	4.440650463104248047e+00	3.611004352569580078e-01	3.087846338748931885e-01	2.272494316101074219e+00	3.800317347049713135e-01	2.250918388366699219e+00	3.451284170150756836e-01	4.019482731819152832e-01	4.413716495037078857e-01
3.416885435581207275e-01	3.116602301597595215e-01	3.734270811080932617e+00	3.706637620925903320e+00	3.653334081172943115e-01	3.693936824798583984e+00	3.131337761878967285e-01	7.363471984863281250e+00	3.703511714935302734e+00	3.737160682678222656e+00
2.689437389373779297e+00	2.619751691818237305e+00	2.381122261285781860e-01	1.737754046916961670e-01	2.664119720458984375e+00	2.617642283439636230e-01	5.251295089721679688e+00	2.173946499824523926e-01	2.880598008632659912e-01	3.327482342720031738e-01
3.689466118812561035e-01	3.392498791217803955e-01	3.893368244171142578e+00	3.864761352539062500e+00	3.948100507259368896e-01	3.852421522140502930e+00	3.408278524875640869e-01	3.898367643356323242e+00	3.862052917480468750e+00	7.679524421691894531e+00
3.002465724945068359e+00	2.923463106155395508e+00	2.376939803361892700e-01	1.646804660558700562e-01	2.973398685455322266e+00	2.644258737564086914e-01	5.858164310455322266e+00	2.140369266271591187e-01	2.939890027046203613e-01	3.434028029441833496e-01
5.965353488922119141e+00	2.910566806793212891e+00	2.303593456745147705e-01	1.567171812057495117e-01	2.961850881576538086e+00	2.563403844833374023e-01	2.933300495147705078e+00	2.064640820026397705e-01	2.860748171806335449e-01	3.355440795421600342e-01
3.822480440139770508e-01	3.515388965606689453e-01	4.029400825500488281e+00	4.000102043151855469e+00	4.089357554912567139e-01	7.867481708526611328e+00	3.530232906341552734e-01	4.035068511962890625e+00	3.997189044952392578e+00	4.033442974090576172e+00
2.783194065093994141e+00	2.713801622390747070e+00	2.360404431819915771e-01	1.695797443389892578e-01	5.493306636810302734e+00	2.613196969032287598e-01	2.733214378356933594e+00	2.145657539367675781e-01	2.883412837982177734e-01	3.341452777385711670e-01
3.751749694347381592e-01	3.450601398944854736e-01	3.956380844116210938e+00	3.927408695220947266e+00	4.015367329120635986e-01	3.914911746978759766e+00	3.466742932796478271e-01	3.961522817611694336e+00	3.924739122390747070e+00	7.804358005523681641e+00
3.754482865333557129e-01	3.450136482715606689e-01	3.970013380050659180e+00	3.940910100936889648e+00	4.017125368118286133e-01	3.928191423416137695e+00	3.466010987758636475e-01	3.975224733352661133e+00	3.938142299652099609e+00	7.831356048583984375e+00
3.565665781497955322e-01	3.250339925289154053e-01	7.708127021789550781e+00	3.880633831024169922e+00	3.813684582710266113e-01	3.867850303649902344e+00	3.266591429710388184e-01	3.914948463439941406e+00	3.877820968627929688e+00	3.912935256958007812e+00
3.047946929931640625e+00	5.910568714141845703e+00	2.813639044761657715e-01	2.103058546781539917e-01	3.022867441177368164e+00	3.094839453697204590e-01	2.996081113815307617e+00	2.585290670394897461e-01	3.386142551898956299e-01	3.888335525989532471e-01
3.683841824531555176e-01	3.393062055110931396e-01	3.859251022338867188e+00	3.831290245056152344e+00	3.941690027713775635e-01	3.818688631057739258e+00	3.407582044601440430e-01	3.864478588104248047e+00	3.828319311141967773e+00	7.617357730865478516e+00
2.845575571060180664e+00	2.776793241500854492e+00	2.638628482818603516e-01	1.972760558128356934e-01	5.619889259338378906e+00	2.896782755851745605e-01	2.796171188354492188e+00	2.424930632114410400e-01	3.170181810855865479e-01	3.641107082366943359e-01
3.874242305755615234e-01	3.576605319976806641e-01	4.016812324523925781e+00	3.987176895141601562e+00	4.146206378936767578e-01	3.974812984466552734e+00	3.590599596500396729e-01	4.021991729736328125e+00	7.860724925994873047e+00	4.020892143249511719e+00
3.651153445243835449e-01	3.374825119972229004e-01	3.769569635391235352e+00	3.742212295532226562e+00	3.905522525310516357e-01	3.729843616485595703e+00	3.385637998580932617e-01	7.433295249938964844e+00	3.739289045333862305e+00	3.773399353027343750e+00
3.646462857723236084e-01	3.349786102771759033e-01	3.864570140838623047e+00	7.528665065765380859e+00	3.901455998420715332e-01	3.823676586151123047e+00	3.364651799201965332e-01	3.869711875915527344e+00	3.833342552185058594e+00	3.868065357208251953e+00
3.672776818275451660e-01	3.376531600952148438e-01	3.877588987350463867e+00	3.849370956420898438e+00	3.930252790451049805e-01	3.836812019348144531e+00	3.392218947410583496e-01	3.882581233978271484e+00	3.846389532089233398e+00	7.647182941436767578e+00
3.657848238945007324e-01	3.360516726970672607e-01	3.872733354568481445e+00	3.844404220581054688e+00	3.912386596202850342e-01	3.831592321395874023e+00	3.375194072723388672e-01	7.636785030364990234e+00	3.841321945190429688e+00	3.876205921173095703e+00
2.956520080566406250e+00	2.881338357925415039e+00	2.399512231349945068e-01	1.686096340417861938e-01	5.833522319793701172e+00	2.666047811508178711e-01	2.902357816696166992e+00	2.168483138084411621e-01	2.956258058547973633e-01	3.442158997058868408e-01
